the_geom,latlong,lat,long,deaths,cartodb_id,created_at,updated_at
0101000020E6100000A8716F7EC36C2740AE47E17A142E4640,"44.36, 11.712429",44.36,11.712429,1,460,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000009D499BAA7BE42140ABCFD556EC334640,"44.40565, 8.946256",44.40565,8.946256,4,461,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000342C465D6BAF2640971B0C75583F4640,"44.494887, 11.342616",44.494887,11.342616,6,462,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000001F4DF564FE193A406E85B01A4B404640,"44.502292, 26.101538",44.502292,26.101538,1,463,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000013F3ACA415D72540A6B73F170D534640,"44.648837, 10.920087",44.648837,10.920087,2,464,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000B8E9CF7EA488E2BF6AF981AB3C6B4640,"44.837789, -0.57918",44.837789,-0.57918,1,465,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000000F971C774AE7194012143FC6DC9B4640,"45.217675, 6.47587",45.217675,6.47587,1,467,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000002BFA43334FD62040EA25C632FDA84640,"45.320227, 8.418573",45.320227,8.418573,1,468,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000007DCB9C2E8BA1284015C5ABAC6DB84640,"45.440847, 12.315515",45.440847,12.315515,13,469,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000FE0FB056ED5A2240336C94F59BB94640,"45.450072, 9.177592",45.450072,9.177592,1,470,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000895C70067F5F22406DE525FF93BB4640,"45.465454, 9.186516",45.465454,9.186516,3,471,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000AD33BE2F2E851F40541A31B3CFBB4640,"45.467276, 7.880059",45.467276,7.880059,1,472,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000B01D8CD8271025408BDEA9807BBC4640,"45.472519, 10.531554",45.472519,10.531554,1,473,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000000FD594641D7E2840F67B629D2ABF4640,"45.493488, 12.246318",45.493488,12.246318,3,474,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000E82E89B322122740D0D38041D2C54640,"45.545479, 11.535421",45.545479,11.535421,2,475,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000E8DD585018D42140BFF1B56796CC4640,"45.59834, 8.914248",45.59834,8.914248,5,476,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000050ABE80FCDB421408E57207A52CE4640,"45.611892, 8.853127",45.611892,8.853127,1,477,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000001F80D4264EEEBF3FE257ACE122D34640,"45.649502, 0.12473",45.649502,0.12473,1,478,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000B41F2922C35A2340B1FCF9B660D94640,"45.698264, 9.67727",45.698264,9.67727,1,479,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006C257497C4790A404E637B2DE8E14640,"45.764898, 3.309457",45.764898,3.309457,17,480,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000FCDEA63FFBED38406DFE5F75E4F64640,"45.928847, 24.929615",45.928847,24.929615,4,481,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000F697DD93873D2B4009A9DBD957F84640,"45.940181, 13.620175",45.940181,13.620175,2,482,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000090C18A53ADFD2D403C6876DD5B134740,"46.151241, 14.995463",46.151241,14.995463,1,483,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000000E68E90AB6911840DEE4B7E864194740,"46.198392, 6.142296",46.198392,6.142296,3,484,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000F3583332C80D2240E2395B4068194740,"46.198494, 9.026918",46.198494,9.026918,1,485,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000F06B2409C2B50140D6A9F23D231D4740,"46.227638, 2.213749",46.227638,2.213749,8,486,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000F1F44A59864024400B5F5FEB522F4740,"46.369718, 10.126025",46.369718,10.126025,1,487,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000A4A5F27684B32B40AED3484BE54D4740,"46.60856, 13.85062",46.60856,13.85062,1,488,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000000395F1EF339E2C40D5EC815660504740,"46.62794, 14.30899",46.62794,14.30899,1,489,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000B3791C06F3272340D672672618544740,"46.656987, 9.578026",46.656987,9.578026,1,490,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C15609168723214032772D211F644740,"46.7822, 8.56939",46.7822,8.56939,1,491,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000092B1DAFCBF663540C651B9895A644740,"46.784013, 21.401367",46.784013,21.401367,3,492,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000D7A205685B7D2040A4FFE55AB4724740,"46.896129, 8.244838",46.896129,8.244838,1,493,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000D50968226C581C401D554D10757F4740,"46.99576, 7.08635",46.99576,7.08635,1,494,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000002CF2EB87D8803340EBE5779ACC944740,"47.162494, 19.503304",47.162494,19.503304,3,495,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000897D022846B62140315F5E807D984740,"47.19133, 8.856004",47.19133,8.856004,1,496,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000AFEC82C135F72140EB538EC9E29C4740,"47.225671, 8.982832",47.225671,8.982832,1,497,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000BD361B2B319F3040C1560916879D4740,"47.230685, 16.621844",47.230685,16.621844,1,498,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000004B1E4FCB0F142140D0D556EC2FAF4740,"47.36865, 8.539183",47.36865,8.539183,6,499,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000081B22957788721407A36AB3E57B74740,"47.43235, 8.76459",47.43235,8.76459,1,500,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000033F9669B1B43334090300C5872B74740,"47.433177, 19.26214",47.433177,19.26214,1,501,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000514EB4AB905222404B3CA06CCAB94740,"47.45149, 9.16126",47.45149,9.16126,1,502,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000000E48409A3192D4037177FDB13C24740,"47.516231, 14.550072",47.516231,14.550072,4,503,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006EF8DD74CB5E1E40438D429259C74740,"47.557421, 7.592573",47.557421,7.592573,1,504,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000007BF486FBC845204032AB77B81DCC4740,"47.594657, 8.136299",47.594657,8.136299,2,505,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000A16AF46A80A6314001344A97FED74740,"47.687457, 17.650397",47.687457,17.650397,2,506,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C98FF8156B482140419C871398DA4740,"47.707766, 8.641442",47.707766,8.641442,1,507,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000000E130D52F0B42140850662D9CCE14740,"47.764064, 8.853396",47.764064,8.853396,1,508,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000009E98F56228873040632827DA55EC4740,"47.84637, 16.52796",47.84637,16.52796,1,509,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000CE3461FBC9E8304044DFDDCA12F34740,"47.899011, 16.909332",47.899011,16.909332,1,510,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000004A44F817414B3040352A70B20D024840,"48.016043, 16.293962",48.016043,16.293962,1,512,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000F65D11FC6F31334070CFF3A78D084840,"48.066823, 19.193115",48.066823,19.193115,2,513,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000005DBF60376C3B2D4081ECF5EE8F0B4840,"48.09033, 14.61606",48.09033,14.61606,1,514,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000003F541A31B3CFFABFF1F44A59860E4840,"48.113475, -1.675708",48.113475,-1.675708,1,515,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000002250FD8348462E401EC539EAE8104840,"48.132108, 15.137272",48.132108,15.137272,1,516,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000999F1B9AB25F304052F01472A51A4840,"48.208174, 16.373819",48.208174,16.373819,6,517,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000076374F75C881354006668522DD1B4840,"48.217686, 21.506965",48.217686,21.506965,4,518,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C79C67EC4B6A3640137F1475E61E4840,"48.241408, 22.415221",48.241408,22.415221,16,519,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006E6E4C4F58922C40C8EA56CF49274840,"48.30694, 14.28583",48.30694,14.28583,1,520,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000026DF6C73632A3F40F702B34291304840,"48.379433, 31.16558",48.379433,31.16558,1,521,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000A988D349B64A2840C217265305454840,"48.539225, 12.145922",48.539225,12.145922,1,522,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000007B116DC7D4FD1E40295DFA97A44A4840,"48.583148, 7.747882",48.583148,7.747882,1,523,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000DC9C4A0680AA31407767EDB60B4D4840,"48.60192, 17.666016",48.60192,17.666016,1,524,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000007E1EA33CF3B233403C16DBA4A2554840,"48.669026, 19.699024",48.669026,19.699024,16,525,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000005985CD0017840340E1F1ED5D836C4840,"48.847759, 2.439497",48.847759,2.439497,1,526,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000037894160E5D00240DBA50D87A56D4840,"48.856614, 2.352",48.856614,2.352,1,527,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000257497C459D10240DBA50D87A56D4840,"48.856614, 2.352222",48.856614,2.352222,30,528,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000FA804067D20602403271AB2006764840,"48.922062, 2.253331",48.922062,2.253331,1,530,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000007061DD7877440140E108522976784840,"48.941106, 2.158431",48.941106,2.158431,1,531,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000361D01DC2C9E02400805A568E57C4840,"48.975751, 2.327234",48.975751,2.327234,1,532,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000DDD26A48DC4301405DE15D2EE2874840,"49.06159, 2.158135",49.06159,2.158135,1,533,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000888043A8529B3040ECC1A4F8F8984840,"49.195098, 16.60673",49.195098,16.60673,39,534,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000072E0D57267161B4040A4DFBE0EAA4840,"49.328575, 6.771879",49.328575,6.771879,1,535,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000001C295B24ED3626408690F3FE3FB84840,"49.439453, 11.107278",49.439453,11.107278,1,536,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000008B54185B08BA27402AE3DF675CB84840,"49.44032, 11.863345",49.44032,11.863345,1,537,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000009EEFA7C64B272640CB67791EDCB94840,"49.45203, 11.07675",49.45203,11.07675,2,538,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000003352EFA99CEE20400892770E65BE4840,"49.487459, 8.466039",49.487459,8.466039,1,539,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000643C4A253CA1BB3FD00F238447BF4840,"49.49437, 0.107929",49.49437,0.107929,6,540,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000B7D100DE02091940D21DC4CE14CE4840,"49.61001, 6.2588",49.61001,6.2588,1,541,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000001B4AED45B4AD2D402FDD240681D14840,"49.63675, 14.839266",49.63675,14.839266,2,542,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000003DEE5BAD13A71C40ADDBA0F65BD34840,"49.651244, 7.163161",49.651244,7.163161,1,543,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000FAD346753AE82340AC5626FC52E54840,"49.791595, 9.953571",49.791595,9.953571,2,544,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006478EC67B1841840E9279CDD5AE84840,"49.815273, 6.129583",49.815273,6.129583,1,545,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006380441328F22E40EE5EEE93A3E84840,"49.817492, 15.472962",49.817492,15.472962,1,546,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000007C9DD497A59522409529E620E8F44840,"49.913334, 9.292279",49.913334,9.292279,1,547,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C493DDCCE8D72040C3F5285C8FFE4840,"49.98875, 8.421698",49.98875,8.421698,1,548,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000007CEF6FD05EBD2840F4F928232E0A4940,"50.079533, 12.369864",50.079533,12.369864,1,549,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000088669E5C53F02040DAA84E07B20A4940,"50.083558, 8.469386",50.083558,8.469386,1,550,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000EB6F09C03F5D214016342DB1320E4940,"50.110922, 8.682127",50.110922,8.682127,6,551,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000D95DA0A4C0221F40CFBC1C76DF134940,"50.155257, 7.783938",50.155257,7.783938,1,552,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000000000000009C4840200BD12170324940,"50.394047, 49.21875",50.394047,49.21875,1,553,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000003A765089EBC81140B0CBF09F6E344940,"50.409626, 4.446211",50.409626,4.446211,1,554,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000D1949D7E50C71140546F0D6C95344940,"50.41081, 4.444643",50.41081,4.444643,1,555,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000051BB5F05F8E62840C5AD8218E8344940,"50.413333, 12.451111",50.413333,12.451111,2,556,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000A1F7C61000042A40C2340C1F11354940,"50.414585, 13.007813",50.414585,13.007813,5,557,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000002E3883BF5F543140CAA8328CBB3D4940,"50.482286, 17.329586",50.482286,17.329586,5,558,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000002BDA1CE736E1114095F0845E7F404940,"50.503887, 4.469936",50.503887,4.469936,11,559,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000004D4A41B7975C2340176536C824474940,"50.55581, 9.680845",50.55581,9.680845,2,560,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000B090B932A8AE2A400D501A6A14544940,"50.656873, 13.341127",50.656873,13.341127,1,561,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000E1085229765425409AD18F8653544940,"50.658799, 10.664964",50.658799,10.664964,1,562,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000055DE8E705A501640490ED8D5E4554940,"50.671046, 5.57847",50.671046,5.57847,2,563,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000006F7031E18C028402D7C7DAD4B5D4940,"50.728872, 12.375184",50.728872,12.375184,1,564,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C4995FCD01C201C03FAC376A855F4940,"50.746259, -2.21973",50.746259,-2.21973,1,565,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000062670A9DD7102B406F4BE48233624940,"50.767197, 13.532895",50.767197,13.532895,1,566,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006BD619DF1797D23F78978BF84E624940,"50.768035, 0.290472",50.768035,0.290472,1,567,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000F4A44C6A68C3F93FA75B76887F624940,"50.769517, 1.610207",50.769517,1.610207,1,568,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000056D28A6F28FCF1BF4F779E78CE644940,"50.787551, -1.124062",50.787551,-1.124062,2,569,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000200890A16347FB3FEA211ADD41684940,"50.81451, 1.704929",50.81451,1.704929,1,570,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000FCC6D79E590A22401C0B0A8332694940,"50.821854, 9.020215",50.821854,9.020215,1,571,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000000DFB3DB14E2523403BAB05F6986A4940,"50.832793, 9.572866",50.832793,9.572866,2,572,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000052B81E85EB511140CDCCCCCCCC6C4940,"50.85, 4.33",50.85,4.33,1,573,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000063B48EAA26681140863DEDF0D76C4940,"50.85034, 4.35171",50.85034,4.35171,5,574,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000BC0853944BE377BF350873BB976F4940,"50.871818, -0.005832",50.871818,-0.005832,1,575,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000075779D0DF9A72D40E9818FC18A714940,"50.887047, 14.828072",50.887047,14.828072,1,576,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000C3F5285C8FC2FD3F3333333333734940,"50.9, 1.86",50.9,1.86,3,577,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000085EB51B81E8511403333333333734940,"50.9, 4.38",50.9,4.38,1,578,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000A5129ED0EB8729405A643BDF4F734940,"50.900875, 12.765471",50.900875,12.765471,1,579,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000CB4A9352D00D12405587DC0C37744940,"50.90793, 4.51349",50.90793,4.51349,1,580,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000FEB627486C0F2140C1012D5DC1744940,"50.912151, 8.530123",50.912151,8.530123,1,581,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000F981AB3C8130FD3FB28174B169754940,"50.917288, 1.824342",50.917288,1.824342,1,582,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000007024D06053D71B403BFE0B0401784940,"50.937531, 6.960279",50.937531,6.960279,1,583,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000B91AD9959611F0BFD658C2DA18794940,"50.946071, -1.004294",50.946071,-1.004294,1,584,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006687F8872DBDFD3F8481E7DEC3794940,"50.95129, 1.858686",50.95129,1.858686,28,585,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000AF7AC03C64222440630E828E567B4940,"50.963579, 10.067171",50.963579,10.067171,1,586,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000F5F1D077B7F229400EA14ACD1E7E4940,"50.985315, 12.974056",50.985315,12.974056,1,587,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000003F8D7BF31B860340DFF8DA334B824940,"51.01792, 2.440483",51.01792,2.440483,1,588,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000009BADBCE47FB2F83FC6FCDCD094834940,"51.027979, 1.543579",51.027979,1.543579,2,589,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000000AD7A3703D0A0340A4703D0AD7834940,"51.03, 2.38",51.03,2.38,2,590,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000007C26FBE769000340F8DF4A766C844940,"51.03456, 2.375202",51.03456,2.375202,3,591,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000006CEC12D55B03D6BFA9A27895B5874940,"51.060229, -0.343955",51.060229,-0.343955,1,592,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000008FC6A17E17B6F23F0B7F86376B8A4940,"51.081397, 1.169456",51.081397,1.169456,1,593,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000F7B182DF86782C4079B130444E8D4940,"51.103951, 14.235404",51.103951,14.235404,1,594,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000E7E44526E07715404087F9F202904940,"51.12509, 5.367066",51.12509,5.367066,1,595,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000001C7E37DDB203F53FBEF8A23D5E904940,"51.127876, 1.313403",51.127876,1.313403,64,596,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000BBB9F8DB9E20C5BFF67F0EF3E5934940,"51.155455, -0.165058",51.155455,-0.165058,6,597,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000073F4F8BD4D7FC4BF51BEA08504944940,"51.156388, -0.160135",51.156388,-0.160135,1,598,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000005F96766A2EE72440EB1ED95C35954940,"51.165691, 10.451526",51.165691,10.451526,8,599,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000588D25AC8D811C406F641EF983954940,"51.16809, 7.126517",51.16809,7.126517,1,600,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000008CB96B09F9D82C4016A5846055974940,"51.182293, 14.423775",51.182293,14.423775,1,601,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000012876C205D1424401B49827005984940,"51.187666, 10.039773",51.187666,10.039773,1,602,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000008200193A76C01A407D789620239A4940,"51.204197, 6.687951",51.204197,6.687951,1,603,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000759483D904181B40AB7AF99D269D4940,"51.227741, 6.773456",51.227741,6.773456,1,604,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000007D21E4BCFFEF0EC08E739B70AFA64940,"51.302229, -3.867187",51.302229,-3.867187,1,605,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000533C2EAA457413408BE07F2BD9AD4940,"51.35819, 4.863547",51.35819,4.863547,4,606,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000009EB12FD97830F63F34828DEBDFB14940,"51.389646, 1.386834",51.389646,1.386834,1,607,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E610000049D8B79388482140EC51B81E85B34940,"51.4025, 8.641667",51.4025,8.641667,8,608,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000004DBF44BC75FEE5BF32C7F2AE7AB44940,"51.409994, -0.687312",51.409994,-0.687312,1,609,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000CBD8D0CDFEE0154020459DB987B84940,"51.441642, 5.469722",51.441642,5.469722,1,610,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000D026874F3A910C402123A0C211BA4940,"51.453667, 3.570912",51.453667,3.570912,1,611,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000004EEE77280AB404C0AD4D637B2DBA4940,"51.454513, -2.58791",51.454513,-2.58791,2,612,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000CF6BEC12D50B1C405FD3838252BA4940,"51.455643, 7.011555",51.455643,7.011555,1,613,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000003C3080F0A144C7BF6AF5D55581BA4940,"51.457072, -0.181782",51.457072,-0.181782,1,614,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E61000002D95B7239C16BCBFDC2DC901BBBA4940,"51.458832, -0.10972",51.458832,-0.10972,1,615,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
0101000020E6100000F4FBFECD8B13D63FDE8E705AF0BA4940,"51.46046, 0.344943",51.46046,0.344943,1,616,2015-04-22 15:15:56.698192+00,2015-04-22 15:15:56.698192+00
